statNm,statId,chgerId,chgerType,addr,addrDetail,location,lat,lng,useTime,busiId,bnm,busiNm,busiCall,stat,statUpdDt,lastTsdt,lastTedt,nowTsdt,powerType,output,method,zcode,zscode,kind,kindDetail,parkingFree,note,limitYn,limitDetail,delYn,delDetail,trafficYn,year,floorNum,floorType,maker
이스트폴P3(풀만),PI645479,14,04,서울특별시 광진구 아차산로 402,,,37.537062736,127.08789429,24시간 이용가능,PI,GS차지비,GS차지비,1544-4279,2,20260910155817,20260910150732,20260910155016,,,50,단독,11,11215,E0,E003,N,,N,,N,,N,2025,5,B,중앙제어
이스트폴P3(풀만),PI645479,15,04,서울특별시 광진구 아차산로 402,,,37.537062736,127.08789429,24시간 이용가능,PI,GS차지비,GS차지비,1544-4279,2,20260910104820,20260910084820,20260910093827,,,50,단독,11,11215,E0,E003,N,,N,,N,,N,2025,5,B,중앙제어
이스트폴P3(풀만),PI645479,16,04,서울특별시 광진구 아차산로 402,,,37.537062736,127.08789429,24시간 이용가능,PI,GS차지비,GS차지비,1544-4279,2,20260701045459,20260623115357,20260623115807,,,50,단독,11,11215,E0,E003,N,,N,,N,,N,2025,5,B,중앙제어
이스트폴P3(풀만),PI645479,17,04,서울특별시 광진구 아차산로 402,,,37.537062736,127.08789429,24시간 이용가능,PI,GS차지비,GS차지비,1544-4279,2,20260912105754,20260912095635,20260912105642,,,50,단독,11,11215,E0,E003,N,,N,,N,,N,2025,5,B,중앙제어
이스트폴P3(풀만),PI645479,18,04,서울특별시 광진구 아차산로 402,,,37.537062736,127.08789429,24시간 이용가능,PI,GS차지비,GS차지비,1544-4279,2,20260910214830,20260910210739,20260910214618,,,50,단독,11,11215,E0,E003,N,,N,,N,,N,2025,5,B,중앙제어
이스트폴P3(풀만),PI645479,19,04,서울특별시 광진구 아차산로 402,,,37.537062736,127.08789429,24시간 이용가능,PI,GS차지비,GS차지비,1544-4279,2,20260909145515,20260909140045,20260909143801,,,50,단독,11,11215,E0,E003,N,,N,,N,,N,2025,5,B,중앙제어
이스트폴P3(풀만),PI645479,20,04,서울특별시 광진구 아차산로 402,,,37.537062736,127.08789429,24시간 이용가능,PI,GS차지비,GS차지비,1544-4279,2,20260911181758,20260911175939,20260911181709,,,50,단독,11,11215,E0,E003,N,,N,,N,,N,2025,5,B,중앙제어
건국대학교병원응급실,PI755277,01,04,서울특별시 광진구 능동로 120,,건국대학교 병원 응급실 앞,37.5391827,127.0747119,24시간 이용가능,PI,GS차지비,GS차지비,1544-4279,2,20260911103319,20260911093705,20260911102836,,,50,단독,11,11215,I0,I001,Y,,N,,N,,N,2024,1,F,
어린이대공원 후문주차장,SE000019,01,04,서울특별시 광진구 능동로 216,(서울특별시 광진구 천호대로124길 11 전기차충전소),후문주차장,37.551441604,127.08630137,"주중 08:00~19:00, 주말 09:00~18:00",SE,서울시,서울시,02-2640-5199,2,20260912170037,20260912164153,20260912170023,,,50,단독,11,11215,B0,B001,N,,N,,N,,N,2021,1,F,한국알박
광진구 자양동 거주자우선주차장 가로등형 충전기,SE000035,01,04,서울특별시 광진구 자양번영로3길 65,(서울특별시 광진구 뚝섬로36길 39 전기차충전소),구획번호 620-2 옆,37.532648,127.0708789,24시간 이용가능,SE,서울시,서울시,02-2640-5199,3,20260912214037,20260912214011,20260912172615,20260912214011,,50,단독,11,11215,H0,H001,Y,,N,,N,,N,2022,1,F,
어린이대공원 구의문 주차장 복합충전소,SE000043,01,04,서울특별시 광진구 능동로 216,"(능동, 어린이대공원 구의문공영주차장) 지상1층 진입로 정면 10M지점",구의문 주차장,37.545986982,127.08502770,24시간 이용가능,SE,서울시,서울시,02-2640-5199,2,20260912171437,20260912163939,20260912171409,,,200,동시,11,11215,B0,B001,N,,N,,N,,N,2022,1,F,
어린이대공원 구의문 주차장 복합충전소,SE000043,02,04,서울특별시 광진구 능동로 216,"(능동, 어린이대공원 구의문공영주차장) 지상1층 진입로 정면 10M지점",구의문 주차장,37.545986982,127.08502770,24시간 이용가능,SE,서울시,서울시,02-2640-5199,2,20260912192137,20260912191024,20260912192048,,,200,동시,11,11215,B0,B001,N,,N,,N,,N,2022,1,F,
어린이대공원 구의문 주차장 복합충전소,SE000043,03,04,서울특별시 광진구 능동로 216,"(능동, 어린이대공원 구의문공영주차장) 지상1층 진입로 정면 10M지점",구의문 주차장,37.545986982,127.08502770,24시간 이용가능,SE,서울시,서울시,02-2640-5199,2,20260912184937,20260912175642,20260912184847,,,200,동시,11,11215,B0,B001,N,,N,,N,,N,2022,1,F,
어린이대공원 구의문 주차장 복합충전소,SE000043,04,04,서울특별시 광진구 능동로 216,"(능동, 어린이대공원 구의문공영주차장) 지상1층 진입로 정면 10M지점",구의문 주차장,37.545986982,127.08502770,24시간 이용가능,SE,서울시,서울시,02-2640-5199,2,20260912185537,20260912182840,20260912185235,,,200,동시,11,11215,B0,B001,N,,N,,N,,N,2022,1,F,
어린이대공원 구의문 주차장 복합충전소,SE000043,05,04,서울특별시 광진구 능동로 216,"(능동, 어린이대공원 구의문공영주차장) 지상1층 진입로 정면 10M지점",구의문 주차장,37.545986982,127.08502770,24시간 이용가능,SE,서울시,서울시,02-2640-5199,2,20260911083337,20260911075858,20260911083317,,,200,동시,11,11215,B0,B001,N,,N,,N,,N,2022,1,F,
어린이대공원 구의문 주차장 복합충전소,SE000043,06,04,서울특별시 광진구 능동로 216,"(능동, 어린이대공원 구의문공영주차장) 지상1층 진입로 정면 10M지점",구의문 주차장,37.545986982,127.08502770,24시간 이용가능,SE,서울시,서울시,02-2640-5199,2,20260912191037,20260912182513,20260912191016,,,200,동시,11,11215,B0,B001,N,,N,,N,,N,2022,1,F,
자양우성1차아파트 앞 전기차 충전소,SE000054,01,04,서울특별시 광진구 자양번영로 45,노상공영주차장 유료 42번,노상공영주차장 유료 42번,37.533865784,127.07583823,24시간 이용가능,SE,서울시,서울에너지공사,02-2640-5199,2,20260912164737,20260912164555,20260912164717,,,50,단독,11,11215,B0,B001,N,,N,,N,,N,2023,1,F,
자양한양아파트 앞 전기차 충전소,SE000055,01,04,서울특별시 광진구 구의강변로 11,정문 앞 유료 48번,정문 앞 유료 48번,37.531773223,127.09169799,24시간 이용가능,SE,서울시,서울에너지공사,02-2640-5199,3,20260912215237,20260912215226,20260912210828,20260912215226,,50,단독,11,11215,B0,B001,N,,N,,N,,N,2023,1,F,
중곡동 복개천 노상공영주차장(중곡동우체국 앞),SE000068,01,04,서울특별시 광진구 긴고랑로 66,중곡동우체국 앞,,37.5617062,127.083212,24시간 이용가능,SE,서울시,서울에너지공사,02-2640-5199,2,20260912215237,20260912200022,20260912215235,,,50,단독,11,11215,B0,B001,N,,N,,N,,N,2023,1,F,보타리에너지
한화꿈에그린아파트 거주자우선주차장,SE000069,01,04,서울특별시 광진구 자양동 97-1,신양중학교 정문 앞,신양중학교 정문 앞,37.532593767,127.06326722,24시간 이용가능,SE,서울시,서울에너지공사,02-2640-5199,2,20260912191437,20260912184354,20260912191351,,,50,단독,11,11215,B0,B004,N,,N,,N,,N,2023,1,F,보타리에너지
50동부캠퍼스,SE000124,11,04,서울특별시 광진구 능동로3길 66-12,50 동부캠퍼스,,37.534806037,127.06369077,24시간 이용가능,SE,서울시,서울에너지공사,02-2640-5199,2,20260909104437,20260909104605,20260909104618,,,50,단독,11,11215,A0,A004,Y,,N,,N,,N,2024,1,F,채비
50동부캠퍼스,SE000124,12,04,서울특별시 광진구 능동로3길 66-12,50 동부캠퍼스,,37.534806037,127.06369077,24시간 이용가능,SE,서울시,서울에너지공사,02-2640-5199,2,20260909103837,20260909103639,20260909103748,,,100,단독,11,11215,A0,A004,Y,,N,,N,,N,2024,1,F,채비
50동부캠퍼스,SE000124,13,04,서울특별시 광진구 능동로3길 66-12,50 동부캠퍼스,,37.534806037,127.06369077,24시간 이용가능,SE,서울시,서울에너지공사,02-2640-5199,2,20260902123736,20260902115729,20260902123651,,,100,단독,11,11215,A0,A004,Y,,N,,N,,N,2024,1,F,채비
광진구민체육센터,ST112102,01,04,서울특별시 광진구 구천면로 14,,"급속(지상주차장 차단기 우측),완속(지하1층 주차장 정면)",37.546312,127.106484,"주중 08:00~19:00, 주말 09:00~18:00",ST,SK일렉링크,SK일렉링크,1566-1704,2,20260912222737,20260912121517,20260912222544,,,100,단독,11,11215,A0,A004,N,,N,,N,,N,2022,1,F,중앙제어
광진구민체육센터,ST112102,02,04,서울특별시 광진구 구천면로 14,,"급속(지상주차장 차단기 우측),완속(지하1층 주차장 정면)",37.546312,127.106484,"주중 08:00~19:00, 주말 09:00~18:00",ST,SK일렉링크,SK일렉링크,1566-1704,2,20260912183046,20260912131058,20260912182724,,,100,단독,11,11215,A0,A004,N,,N,,N,,N,2022,1,F,중앙제어
국립정신건강센터,ST112103,01,04,서울특별시 광진구 용마산로 127,,"지상1층주차장,지하주차장 1층 정면",37.5650863,127.0857767,24시간 이용가능,ST,SK일렉링크,SK일렉링크,1566-1704,3,20260912215538,20260912191310,20260912202849,20260912215538,,100,동시,11,11215,I0,I001,N,,N,,N,,N,2022,1,F,중앙제어
국립정신건강센터,ST112103,02,04,서울특별시 광진구 용마산로 127,,"지상1층주차장,지하주차장 1층 정면",37.5650863,127.0857767,24시간 이용가능,ST,SK일렉링크,SK일렉링크,1566-1704,3,20260912220933,20260912220933,20260912195954,20260912185850,,100,동시,11,11215,I0,I001,N,,N,,N,,N,2022,1,F,중앙제어
